"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"3109","7053906844069889467","1","4","0","","1620038137000","wxid_o1ftbileig8i21","嗯嗯在吃东西","","","{","","","497","","-1","","710486865","0"
"3110","6828072929573589471","1","4","0","","1620038141000","wxid_o1ftbileig8i21","你吃饭了吗","","","{","","","497","","-1","","710486866","0"
"3111","6301095253532849024","1","2","1","","1620038153384","wxid_o1ftbileig8i21","吃了","","","{","","","497","","-1","","0","0"
"3112","7704228669560352853","1","2","1","","1620038155954","wxid_o1ftbileig8i21","吃的啥","","","{","","","497","","-1","","0","0"
"3113","5838069750939207525","1","4","0","","1620038222000","wxid_o1ftbileig8i21","点了炸鸡，用高热量缓解下紧张情绪","","","{","","","497","","-1","","710486867","0"
"3114","5366980559446409074","1","4","0","","1620038241000","wxid_o1ftbileig8i21","[破涕为笑]","","","{","","","497","","-1","","710486868","0"
"3115","5365779432302988084","1","2","1","","1620038246839","wxid_o1ftbileig8i21","。。。","","","{","","","497","","-1","","0","0"
"3116","1297591130049361209","1","2","1","","1620038272573","wxid_o1ftbileig8i21","因为明天紧张？","","","{","","","497","","-1","","0","0"
"3117","3310651706292408474","1","2","1","","1620038316591","wxid_o1ftbileig8i21","打字不方便发语音也可以","","","{","","","497","","-1","","0","0"
"3118","1141561725714367765","1","4","0","","1620038320000","wxid_o1ftbileig8i21","哈哈哈一丢丢昨天其实也被你开导的差不多了","","","{","","","497","","-1","","710486869","0"
"3119","7131074738299973192","47","2","1","","1620038383614","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:1:fb26269247a9fefa860b3361d1016592::0
","fb26269247a9fefa860b3361d1016592","","{","","","497","","-1","","0","0"
"3120","1019152639778863977","1","4","0","","1620038467000","wxid_o1ftbileig8i21","你还要在机场这边等多久呀","","","{","","","497","","-1","","710486871","0"
"3121","5133575057607706116","1","2","1","","1620038474162","wxid_o1ftbileig8i21","待定","","","{","","","497","","-1","","0","0"
"3122","9014181995271710896","1","2","1","","1620038484086","wxid_o1ftbileig8i21","估计八九点了","","","{","","","497","","-1","","0","0"
"3123","8836463149555937960","1","2","1","","1620038496898","wxid_o1ftbileig8i21","太原机场我看现在爆满","","","{","","","497","","-1","","0","0"
"3124","1500403143670854632","1","2","1","","1620038511116","wxid_o1ftbileig8i21","得清一清这边才能走","","","{","","","497","","-1","","0","0"
"3125","7941867663982895845","1","2","1","","1620038551934","wxid_o1ftbileig8i21","今天机场听了无数次抱歉，耳朵都起茧子了","","","{","","","497","","-1","","0","0"
"3126","792970209259531909","47","4","0","","1620038626000","wxid_o1ftbileig8i21","wxid_o1ftbileig8i21:0:0:8bb81c9a3470a3007bcae198c05097e9::0
","8bb81c9a3470a3007bcae198c05097e9","","{","","","497","","-1","","710486872","0"
"3127","4629304353039511514","47","2","1","","1620038664372","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:1:57d95fffe81b839696b47f25ad946cc0::0
","57d95fffe81b839696b47f25ad946cc0","","{","","","497","","-1","","0","0"
"3128","8519300342823406767","1","2","1","","1620038745748","wxid_o1ftbileig8i21","是不是在以紧张为借口吃炸鸡[奸笑]","","","{","","","497","","-1","","0","0"
"3129","1709984894297479033","1","4","0","","1620038793000","wxid_o1ftbileig8i21","哈哈哈，是呀还有快乐肥宅水","","","{","","","497","","-1","","710486874","0"
"3130","3598190168226239982","1","4","0","","1620038833000","wxid_o1ftbileig8i21","但也没吃几口，就吃了个翅根和几块炒年糕","","","{","","","497","","-1","","710486875","0"
"3131","3571410105141286546","1","2","1","","1620038843673","wxid_o1ftbileig8i21","咋不多吃点","","","{","","","497","","-1","","0","0"
"3132","5738201825135609794","1","2","1","","1620038860358","wxid_o1ftbileig8i21","平时又不吃","","","{","","","497","","-1","","0","0"
"3133","7187988499707636969","1","4","0","","1620038948000","wxid_o1ftbileig8i21","胃里装不下那么多哈哈","","","{","","","497","","-1","","710486876","0"
"3134","6333752142909252932","1","2","1","","1620038971233","wxid_o1ftbileig8i21","边刷剧边吃","","","{","","","497","","-1","","0","0"
"3135","8037076622433596167","1","4","0","","1620038976000","wxid_o1ftbileig8i21","也就过过嘴瘾[皱眉]主要还喝了可乐更撑了","","","{","","","497","","-1","","710486877","0"
"3136","5264508346452140339","1","2","1","","1620038987643","wxid_o1ftbileig8i21","这才多大点","","","{","","","497","","-1","","0","0"
"3137","1360802759409860037","1","4","0","","1620038997000","wxid_o1ftbileig8i21","你行李到时候咋放呀","","","{","","","497","","-1","","710486878","0"
"3138","4228534891500545201","1","4","0","","1620039008000","wxid_o1ftbileig8i21","寄存吗还是拉着到北京","","","{","","","497","","-1","","710486879","0"
"3139","18864692386599731","1","2","1","","1620039017520","wxid_o1ftbileig8i21","我就一个背包","","","{","","","497","","-1","","0","0"
"3140","2522114142286890503","1","2","1","","1620039020243","wxid_o1ftbileig8i21","[捂脸]","","","{","","","497","","-1","","0","0"
"3141","9070844706831642874","1","2","1","","1620039044597","wxid_o1ftbileig8i21","装着电脑和两身换洗衣服","","","{","","","497","","-1","","0","0"
"3142","4323996474812262261","1","4","0","","1620039054000","wxid_o1ftbileig8i21","[捂脸][捂脸]非常轻装出行了","","","{","","","497","","-1","","710486880","0"
"3143","4301892416279245044","1","2","1","","1620039086639","wxid_o1ftbileig8i21","我一般出门都很方便，带件换洗的就行","","","{","","","497","","-1","","0","0"
"3144","4192790133320623746","1","4","0","","1620039158000","wxid_o1ftbileig8i21","嗯嗯挺好的","","","{","","","497","","-1","","710486881","0"
"3145","1778986767699545634","1","2","1","","1620039190892","wxid_o1ftbileig8i21","晚上还学习吗？","","","{","","","497","","-1","","0","0"
"3146","5340285149942873238","1","4","0","","1620039207000","wxid_o1ftbileig8i21","现在先不学了","","","{","","","497","","-1","","710486882","0"
"3147","2134251900314177808","1","4","0","","1620039220000","wxid_o1ftbileig8i21","跟你聊天，等你上飞机吧","","","{","","","497","","-1","","710486883","0"
"3148","7914534797310701087","1","4","0","","1620039247000","wxid_o1ftbileig8i21","而且一学脑子里都是你和明天见面的事情","","","{","","","497","","-1","","710486884","0"
"3149","6903430955303977319","1","4","0","","1620039257000","wxid_o1ftbileig8i21","也投入不进去[皱眉]","","","{","","","497","","-1","","710486885","0"
"3150","6064048911599160092","47","2","1","","1620039288057","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:1:00db1ed328c7e29a3899de9da6848f13::0
","00db1ed328c7e29a3899de9da6848f13","","{","","","497","","-1","","0","0"
"3151","8749514701708475401","1","2","1","","1620039312512","wxid_o1ftbileig8i21","今天作息感觉咋样","","","{","","","497","","-1","","0","0"
"3152","6840986952961574045","1","2","1","","1620039316733","wxid_o1ftbileig8i21","适应吗","","","{","","","497","","-1","","0","0"
"3153","2241745352348027026","1","4","0","","1620039336000","wxid_o1ftbileig8i21","6点半醒了后硬是刷手机刷到7点","","","{","","","497","","-1","","710486888","0"
"3154","8071320508290067875","1","4","0","","1620039345000","wxid_o1ftbileig8i21","结果还没到中午就困的不行","","","{","","","497","","-1","","710486889","0"
"3155","4484763192313211733","1","4","0","","1620039357000","wxid_o1ftbileig8i21","不过还好","","","{","","","497","","-1","","710486890","0"
"3156","3581504232149246653","1","2","1","","1620039365310","wxid_o1ftbileig8i21","咋起那么早","","","{","","","497","","-1","","0","0"
"3157","8953906902446320450","1","4","0","","1620039383000","wxid_o1ftbileig8i21","7点起床带来的紧张感","","","{","","","497","","-1","","710486891","0"
"3158","131118780366750942","1","2","1","","1620039393585","wxid_o1ftbileig8i21","这可咋整","","","{","","","497","","-1","","0","0"
"3159","6639034763471202403","1","2","1","","1620039402998","wxid_o1ftbileig8i21","这还是放假","","","{","","","497","","-1","","0","0"
"3160","6821295830719247770","1","4","0","","1620039408000","wxid_o1ftbileig8i21","哈哈哈可能也是昨晚睡的早","","","{","","","497","","-1","","710486892","0"
"3161","6777053594231423813","1","2","1","","1620039416141","wxid_o1ftbileig8i21","几点睡的","","","{","","","497","","-1","","0","0"
"3162","5624197836295833361","1","4","0","","1620039421000","wxid_o1ftbileig8i21","11点多","","","{","","","497","","-1","","710486893","0"
"3163","4473831625941917874","1","2","1","","1620039457227","wxid_o1ftbileig8i21","那你上班了咋办","","","{","","","497","","-1","","0","0"
"3164","4403531655338297188","1","2","1","","1620039461247","wxid_o1ftbileig8i21","扛得住？","","","{","","","497","","-1","","0","0"
"3165","1117500680476573953","1","4","0","","1620039486000","wxid_o1ftbileig8i21","我觉得上班后我肯定做不到天天7点起","","","{","","","497","","-1","","710486894","0"
"3166","4932588580926447540","1","2","1","","1620039508150","wxid_o1ftbileig8i21","是啊","","","{","","","497","","-1","","0","0"
"3167","5466725625133749795","1","4","0","","1620039516000","wxid_o1ftbileig8i21","所以到时候看晚上回来能不能看会儿，希望下周下班不要太晚","","","{","","","497","","-1","","710486895","0"
"3168","6380369180778642126","1","2","1","","1620039537156","wxid_o1ftbileig8i21","你凭什么认为下周下班会早？","","","{","","","497","","-1","","0","0"
"3169","2674159695727823370","1","4","0","","1620039587000","wxid_o1ftbileig8i21","哈哈哈这是个问题[捂脸]，比较能确定的是24-28号下班会早点","","","{","","","497","","-1","","710486896","0"
"3170","3434348613067019761","1","4","0","","1620039642000","wxid_o1ftbileig8i21","当时说五一后来的那个周末双加","","","{","","","497","","-1","","710486897","0"
"3171","2652187548244397502","1","4","0","","1620039655000","wxid_o1ftbileig8i21","然后再下一周会有周六日","","","{","","","497","","-1","","710486898","0"
"3172","1152475874230002950","1","2","1","","1620039707741","wxid_o1ftbileig8i21","嗯，这隔五六天看一次书能记住吗","","","{","","","497","","-1","","0","0"
"3173","5207091268607836902","1","4","0","","1620039737000","wxid_o1ftbileig8i21","[皱眉][皱眉][皱眉]那我晚上回来抽时间复习吧","","","{","","","497","","-1","","710486899","0"
"3174","8695895265289089278","1","2","1","","1620039764263","wxid_o1ftbileig8i21","白天可是累了一天了，晚上还能记住吗","","","{","","","497","","-1","","0","0"
"3175","8332604964448979262","1","4","0","","1620039823000","wxid_o1ftbileig8i21","[皱眉][皱眉][皱眉]不知道呀试试","","","{","","","497","","-1","","710486901","0"
"3176","1402030014008987168","1","2","1","","1620039860792","wxid_o1ftbileig8i21","连环发问","","","{","","","497","","-1","","0","0"
"3177","405693309908788703","1","2","1","","1620039883166","wxid_o1ftbileig8i21","你连环[皱眉]","","","{","","","497","","-1","","0","0"
"3178","3851564835334078431","1","4","0","","1620039921000","wxid_o1ftbileig8i21","只能说你站在我的角度，思考的很细致[捂脸]","","","{","","","497","","-1","","710486902","0"
"3179","8973778158239618953","1","2","1","","1620039962714","wxid_o1ftbileig8i21","确实有点忙了","","","{","","","497","","-1","","0","0"
"3180","3045805173490020707","1","2","1","","1620039974050","wxid_o1ftbileig8i21","时间不太好挤","","","{","","","497","","-1","","0","0"
"3181","5054725836040605482","1","4","0","","1620040147000","wxid_o1ftbileig8i21","嗯嗯，之后准备看看经理能不能在两个项目间给我一周假休","","","{","","","497","","-1","","710486903","0"
"3182","817943603990251814","1","2","1","","1618712663000","wxid_o1ftbileig8i21","运动嘛，咱又不是为了打职业，活动起来才是目的","","","{","","","497","","-1","","710473247","0"
"3183","8867446895093356560","1","2","1","","1618719229385","wxid_o1ftbileig8i21","中午吃了吗","","","{","","","497","","-1","","0","0"
"3184","7040647196262146073","1","4","0","","1618719614000","wxid_o1ftbileig8i21","嗯嗯吃了","","","{","","","497","","-1","","710473433","0"
"3185","2381135541013641779","1","2","1","","1618719645274","wxid_o1ftbileig8i21","吃的啥呀","","","{","","","497","","-1","","0","0"
"3186","4915144760494921270","1","4","0","","1618719714000","wxid_o1ftbileig8i21","到小区711买的寿喜烧米饭便当","","","{","","","497","","-1","","710473440","0"
"3187","5861850902501361492","1","2","1","","1618719980000","wxid_o1ftbileig8i21","你那有做饭的地吗","","","{","","","497","","-1","","710473446","0"
"3188","763225559769967816","1","4","0","","1618720405000","wxid_o1ftbileig8i21","有，之前比较闲的时候跟室友一起做着吃","","","{","","","497","","-1","","710473447","0"
"3189","5096985516319843808","1","4","0","","1618720420000","wxid_o1ftbileig8i21","虽然厨艺都不怎么样[破涕为笑]","","","{","","","497","","-1","","710473450","0"
"3190","6739345851177230865","1","2","1","","1618720469000","wxid_o1ftbileig8i21","[捂脸]","","","{","","","497","","-1","","710473452","0"
"3191","5264196718637881137","1","4","0","","1618720846000","wxid_o1ftbileig8i21","室友的男朋友经常来找她，她们就会一起做饭","","","{","","","497","","-1","","710473454","0"
"3192","6749540617574735949","1","2","1","","1618720864000","wxid_o1ftbileig8i21","double伤害","","","{","","","497","","-1","","710473456","0"
"3193","5118877555719263496","1","4","0","","1618720882000","wxid_o1ftbileig8i21","刚去洗衣机拿衣服碰到对方了","","","{","","","497","","-1","","710473458","0"
"3194","8821689904423485153","1","4","0","","1618720888000","wxid_o1ftbileig8i21","还蛮尴尬","","","{","","","497","","-1","","710473459","0"
"3195","1309588951424185493","1","2","1","","1618720957000","wxid_o1ftbileig8i21","不常来吧？","","","{","","","497","","-1","","710473462","0"
"3196","4394232090925117459","1","4","0","","1618720980000","wxid_o1ftbileig8i21","从我们毕业就经常来","","","{","","","497","","-1","","710473463","0"
"3197","5990087667156410700","1","2","1","","1618721012000","wxid_o1ftbileig8i21","这种不太好啊","","","{","","","497","","-1","","710473464","0"
"3198","5917073091362245717","1","2","1","","1618721033000","wxid_o1ftbileig8i21","让你咋整","","","{","","","497","","-1","","710473465","0"
"3199","4523132691805391321","1","4","0","","1618721045000","wxid_o1ftbileig8i21","其实不怎么会打扰到我，我目前住主卧里有独卫","","","{","","","497","","-1","","710473466","0"
"3200","4862184306025389388","1","2","1","","1618721053000","wxid_o1ftbileig8i21","那还好","","","{","","","497","","-1","","710473468","0"
"3201","327225929447026922","1","4","0","","1618721054000","wxid_o1ftbileig8i21","另一个室友会受到影响","","","{","","","497","","-1","","710473469","0"
"3202","905536496587496219","1","4","0","","1618721135000","wxid_o1ftbileig8i21","其实带男朋友回来的室友人也不错，大家都是比较安静的人","","","{","","","497","","-1","","710473474","0"
"3203","4006270086637587911","1","2","1","","1618721159000","wxid_o1ftbileig8i21","嗯，这样的还算可以了","","","{","","","497","","-1","","710473475","0"
"3204","6094973156067941134","1","2","1","","1618721172000","wxid_o1ftbileig8i21","比那些毫不避讳的好多了","","","{","","","497","","-1","","710473476","0"
"3205","944171128301314281","1","4","0","","1618721209000","wxid_o1ftbileig8i21","嗯嗯，本来室友都是大学同学，关系也不错","","","{","","","497","","-1","","710473479","0"
"3206","8888856504645920628","1","4","0","","1618721223000","wxid_o1ftbileig8i21","她男朋友是当辅导员保研","","","{","","","497","","-1","","710473481","0"
"3207","5065056562644150883","1","2","1","","1618721223001","wxid_o1ftbileig8i21","怪不得","","","{","","","497","","-1","","710473482","0"
"3208","2820142819032496308","1","4","0","","1618721229000","wxid_o1ftbileig8i21","所以比我们晚两年毕业","","","{","","","497","","-1","","710473483","0"
"3209","2590100300349568309","1","4","0","","1618721247000","wxid_o1ftbileig8i21","今年也是毕业季","","","{","","","497","","-1","","710473484","0"
"3210","8213633268715141733","1","2","1","","1618721306000","wxid_o1ftbileig8i21","辅导员当这么久？两年","","","{","","","497","","-1","","710473485","0"
"3211","3593552798694044866","1","4","0","","1618721347000","wxid_o1ftbileig8i21","嗯嗯我们学校是可以支教一年保研，也可以当两年辅导员保研","","","{","","","497","","-1","","710473486","0"
"3212","5552807935851155","1","2","1","","1618721369000","wxid_o1ftbileig8i21","我们学校都是一年","","","{","","","497","","-1","","710473487","0"
"3213","2885089623146463066","1","4","0","","1618721403000","wxid_o1ftbileig8i21","那还挺好","","","{","","","497","","-1","","710473488","0"
"3214","1231015823073546800","1","4","0","","1618721446000","wxid_o1ftbileig8i21","我一直在想我室友会不会跟她男朋友一起住，毕竟对方也马上工作了","","","{","","","497","","-1","","710473492","0"
"3215","3878465948063386240","1","4","0","","1618721471000","wxid_o1ftbileig8i21","但目前看她好像没有这个打算，还是我们三人一起合租","","","{","","","497","","-1","","710473494","0"
"3216","5192971450870814945","1","2","1","","1618721474000","wxid_o1ftbileig8i21","我也想说呢","","","{","","","497","","-1","","710473495","0"
"3217","4830304325965691867","1","2","1","","1618721501000","wxid_o1ftbileig8i21","女生好像毕业后都是和同学一起[捂脸]","","","{","","","497","","-1","","710473498","0"
"3218","3249996718824197898","1","4","0","","1618721508000","wxid_o1ftbileig8i21","我们这次签的租房合同到11月底","","","{","","","497","","-1","","710473499","0"
"3219","8723381654310512318","1","2","1","","1618721517000","wxid_o1ftbileig8i21","主要是对象老过来还是不方便","","","{","","","497","","-1","","710473500","0"
"3220","3307741820750093930","1","2","1","","1618721531000","wxid_o1ftbileig8i21","那估计到时候会有想法","","","{","","","497","","-1","","710473501","0"
"3221","1459817645942049702","1","4","0","","1618721548000","wxid_o1ftbileig8i21","嗯嗯估计她男朋友会跟她商量吧","","","{","","","497","","-1","","710473506","0"
"3222","6482272589712905586","1","4","0","","1618721567000","wxid_o1ftbileig8i21","她男朋友之后会去工行上班，好像也是总行","","","{","","","497","","-1","","710473508","0"
"3223","3340304591244079768","1","4","0","","1618721576000","wxid_o1ftbileig8i21","不知道离我们多远","","","{","","","497","","-1","","710473510","0"
"3224","681082148735648791","1","2","1","","1618721588000","wxid_o1ftbileig8i21","那很厉害啊，金融专业进去的","","","{","","","497","","-1","","710473511","0"
"3225","1234270689288204030","1","4","0","","1618721595000","wxid_o1ftbileig8i21","远的话我室友估计还是会跟我们一起住","","","{","","","497","","-1","","710473512","0"
"3226","8362373357751031842","1","2","1","","1618721608000","wxid_o1ftbileig8i21","你那室友在哪工作","","","{","","","497","","-1","","710473513","0"
"3227","8965947018285656182","1","4","0","","1618721610000","wxid_o1ftbileig8i21","不太清楚，好像学的是管理类专业","","","{","","","497","","-1","","710473514","0"
"3228","4321612171927872366","1","4","0","","1618721616000","wxid_o1ftbileig8i21","我们都在安永[捂脸]","","","{","","","497","","-1","","710473515","0"
"3229","650312350951441291","1","2","1","","1618721653000","wxid_o1ftbileig8i21","你们专业这么多人去吗[捂脸]","","","{","","","497","","-1","","710473519","0"
"3230","3941116067850965279","1","4","0","","1618721658000","wxid_o1ftbileig8i21","只不过3人不在一个业务组","","","{","","","497","","-1","","710473521","0"
"3231","6956942809995911979","1","4","0","","1618721677000","wxid_o1ftbileig8i21","学会计的去事务所也比较多[破涕为笑]","","","{","","","497","","-1","","710473522","0"
"3232","5469320231298015992","1","4","0","","1618721704000","wxid_o1ftbileig8i21","其实本来想把主卧给她住","","","{","","","497","","-1","","710473524","0"
"3233","2208426630095288761","1","2","1","","1618721736000","wxid_o1ftbileig8i21","因为有对象？","","","{","","","497","","-1","","710473525","0"
"3234","2897862335232811724","1","4","0","","1618721738000","wxid_o1ftbileig8i21","嗯嗯","","","{","","","497","","-1","","710473528","0"
"3235","2636025199565642405","1","2","1","","1618721749000","wxid_o1ftbileig8i21","也是","","","{","","","497","","-1","","710473530","0"
"3236","5840697952453308653","1","2","1","","1618721762000","wxid_o1ftbileig8i21","工行总行在西城呢","","","{","","","497","","-1","","710473531","0"
"3237","125420181213030927","1","4","0","","1618721984000","wxid_o1ftbileig8i21","这样呀，我最近也没问她打算，想着等我们到11月底租房合同到期后再说","","","{","","","497","","-1","","710473540","0"
"3238","361747051483978472","1","4","0","","1618722054000","wxid_o1ftbileig8i21","我是第一年爸妈想让我住的舒坦点就给赞助了房租，所以经济压力不大[捂脸]选了主卧","","","{","","","497","","-1","","710473544","0"
"3239","7769471131587627673","1","2","1","","1618722076701","wxid_o1ftbileig8i21","差不了多少","","","{","","","497","","-1","","0","0"
"3240","6798947766977900821","1","4","0","","1618722091000","wxid_o1ftbileig8i21","嗯嗯就多几百块钱而已","","","{","","","497","","-1","","710473548","0"
"3241","8549303795509189637","1","4","0","","1618722109000","wxid_o1ftbileig8i21","但我室友也没想跟我换[捂脸]","","","{","","","497","","-1","","710473549","0"
"3242","6052138903991661923","1","2","1","","1618722118145","wxid_o1ftbileig8i21","工作已经很辛苦了，要是再住不好，多没意思","","","{","","","497","","-1","","0","0"
"3243","7864366581804162811","1","2","1","","1618722144024","wxid_o1ftbileig8i21","那你就住着呗，这室友多好","","","{","","","497","","-1","","0","0"
"3244","3785104602466155267","1","4","0","","1618722161000","wxid_o1ftbileig8i21","哈哈哈对室友人都不错","","","{","","","497","","-1","","710473552","0"
"3245","1543454419107865614","1","2","1","","1618740414832","wxid_o1ftbileig8i21","忘了夸你一条了，很漂亮[让我看看]","","","{","","","497","","-1","","0","0"
"3246","3248451543098507771","1","2","1","","1618751678033","wxid_o1ftbileig8i21","下午干嘛去啦？","","","{","","","497","","-1","","0","0"
"3247","9192420708030073110","1","4","0","","1618751740000","wxid_o1ftbileig8i21","你看到的可能是我妈妈发的P图后的照片[皱眉]","","","{","","","497","","-1","","710473904","0"
"3248","1726867771281814239","1","4","0","","1618751765000","wxid_o1ftbileig8i21","洗了会衣服看了会书然后一不小心又睡了挺久[捂脸]","","","{","","","497","","-1","","710473905","0"
"3249","5534096041563334976","1","2","1","","1618751781389","wxid_o1ftbileig8i21","哈哈哈，你妈妈还有这技术呢","","","{","","","497","","-1","","0","0"
"3250","8327139318654764945","1","4","0","","1618751827000","wxid_o1ftbileig8i21","哪张照片呀我看看","","","{","","","497","","-1","","710473907","0"
"3251","3487017223335847776","1","4","0","","1618751829000","wxid_o1ftbileig8i21","[捂脸]","","","{","","","497","","-1","","710473908","0"
"3252","6952644880933588529","1","4","0","","1618751838000","wxid_o1ftbileig8i21","不是艺术照吧","","","{","","","497","","-1","","710473909","0"
"3253","8499826689933188920","3","2","1","","1618751842402","wxid_o1ftbileig8i21","<msg><img encryver="""" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnbigimgurl=""307d0201000471306f0201000204993fd09e02032f4fba0204141d1d790204607c3162044a617570696d675f323936333232383532356466323364365f313631383735313834323430325f65306562373864352d663432612d343932392d616231652d626339633162613032336636020401052a010201000405004c52ae00"" hdlength=""162434"" md5="""" length=""21843"" cdnthumbaeskey=""2d3f1543a28cb91be97ce20db0237b20"" cdnthumblength=""5869"" aeskey=""2d3f1543a28cb91be97ce20db0237b20"" cdnmidimgurl=""307d0201000471306f0201000204993fd09e02032f4fba0204141d1d790204607c3162044a617570696d675f323936333232383532356466323364365f313631383735313834323430325f65306562373864352d663432612d343932392d616231652d626339633162613032336636020401052a010201000405004c52ae00"" cdnthumburl=""307d0201000471306f0201000204993fd09e02032f4fba0204141d1d790204607c3162044a617570696d675f323936333232383532356466323364365f313631383735313834323430325f65306562373864352d663432612d343932392d616231652d626339633162613032336636020401052a010201000405004c52ae00"" /></msg>","THUMBNAIL_DIRPATH://th_a2cd2190647dd95c74e478f128deb2ec","","{","","","497","","-1","","0","0"
"3254","4050396021773286485","1","2","1","","1618751853831","wxid_o1ftbileig8i21","这是一点没告诉你啊","","","{","","","497","","-1","","0","0"
"3255","8784285094573337551","1","4","0","","1618751856000","wxid_o1ftbileig8i21","我的天呐[捂脸]这妆浓的","","","{","","","497","","-1","","710473912","0"
"3256","2206937830572825735","1","4","0","","1618751867000","wxid_o1ftbileig8i21","还用了美颜相机","","","{","","","497","","-1","","710473913","0"
"3257","9009524494085675352","1","4","0","","1618751875000","wxid_o1ftbileig8i21","我平时都带眼镜的","","","{","","","497","","-1","","710473914","0"
"3258","6542651034041154202","1","2","1","","1618751880208","wxid_o1ftbileig8i21","美颜相机我看出来了","","","{","","","497","","-1","","0","0"
"3259","9047401916345175394","1","2","1","","1618751897804","wxid_o1ftbileig8i21","妆还好，不过分","","","{","","","497","","-1","","0","0"
"3260","3046741356656557338","1","4","0","","1618751901000","wxid_o1ftbileig8i21","还有其他照片吗[捂脸]","","","{","","","497","","-1","","710473917","0"
"3261","252705814072383337","1","2","1","","1618751909871","wxid_o1ftbileig8i21","没有了","","","{","","","497","","-1","","0","0"
"3262","6620233747729144911","1","2","1","","1618751914603","wxid_o1ftbileig8i21","你有吗","","","{","","","497","","-1","","0","0"
"3263","5064526660605205980","1","2","1","","1619195279675","wxid_o1ftbileig8i21","你这就妄自菲薄了","","","{","","","497","","-1","","0","0"
"3264","461670904659780025","1","2","1","","1619195299947","wxid_o1ftbileig8i21","你眼里稀松平常的东西在我看来都很宝贵","","","{","","","497","","-1","","0","0"
"3265","4646207719332088578","1","4","0","","1619195305000","wxid_o1ftbileig8i21","嗯嗯，所以说不是很自信的人嘛","","","{","","","497","","-1","","710479694","0"
"3266","433978330367168879","1","2","1","","1619195314161","wxid_o1ftbileig8i21","切","","","{","","","497","","-1","","0","0"
"3267","7657742982583810145","822083633","2","1","","1619195338753","wxid_o1ftbileig8i21","<msg><appmsg appid="""" sdkver=""0""><title>那你怕个啥</title><des></des><username></username><action>view</action><type>57</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><refermsg><type>1</type><svrid>8653875782874051776</svrid><fromusr>wxid_o1ftbileig8i21</fromusr><chatusr>wxid_o1ftbileig8i21</chatusr><displayname>LDY</displayname><msgsource>&lt;msgsource&#x20;/&gt;&#x0A;</msgsource><content>有点害怕当你真正了解了我</content></refermsg><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>0</androidsource><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal></shareUrlOriginal><shareUrlOpen></shareUrlOpen><jsAppId></jsAppId><publisherId></publisherId></webviewshared><template_id></template_id><md5></md5><weappinfo><username></username><appid></appid><appservicetype>0</appservicetype><videopageinfo><thumbwidth>0</thumbwidth><thumbheight>0</thumbheight><fromopensdk>0</fromopensdk></videopageinfo></weappinfo><statextstr></statextstr><musicShareItem><musicDuration>0</musicDuration></musicShareItem><findernamecard><username></username><avatar><![CDATA[]]></avatar><nickname></nickname><auth_job></auth_job><auth_icon>0</auth_icon><auth_icon_url></auth_icon_url></findernamecard><finderEndorsement><scene><![CDATA[0]]></scene></finderEndorsement><directshare>0</directshare><gamecenter><namecard><iconUrl></iconUrl><name></name><desc></desc><tail></tail><jumpUrl></jumpUrl></namecard></gamecenter><patMsg><chatUser></chatUser><records><recordNum>0</recordNum></records></patMsg><websearch><rec_category>0</rec_category><channelId>0</channelId></websearch></appmsg></msg>","","~SEMI_XML~","{","","","497","","-1","","0","0"
"3268","2245761915549206071","1","4","0","","1619195342000","wxid_o1ftbileig8i21","也可能总觉得上学时周围人里优秀的也多","","","{","","","497","","-1","","710479698","0"
